time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
2.2858169078826904,False,,,1,b0909_00016,06414d633871457bb1955f44e84e4084,2022-04-29_00-06-08,1651190768,2.2858169078826904,46157,ben-ray-small,192.168.2.213,2.2858169078826904,0,1,0.08880782127380371,[0.5259037  0.40999603 0.42147446 0.43834019 0.40952492],[0.00833941 0.0082593  0.0079453  0.00767708 0.00808549],[0.14285714 0.28439153 0.35350529 0.28571429 0.14285714]
