time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.1791133880615234,False,,,1,b0909_00006,ad80a4eb6aa941fea1c871cc4646ff60,2022-04-29_00-04-02,1651190642,1.1791133880615234,45555,ben-ray-small,192.168.2.213,1.1791133880615234,0,1,0.10622191429138184,[0.45713186 0.1492362  0.14924431 0.1461122  0.17433095],[0.01457334 0.00982738 0.00970507 0.0108707  0.00982761],[0.49338624 0.61375661 0.64847884 0.69212963 0.71560847]
