time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.4226908683776855,False,,,1,b0909_00012,7a9d49c6a2754093abdddf921ba551af,2022-04-29_00-05-16,1651190716,1.4226908683776855,45913,ben-ray-small,192.168.2.213,1.4226908683776855,0,1,0.03572249412536621,[0.39611316 0.27370572 0.21524572 0.21833348 0.22302699],[0.01326752 0.01557541 0.01133466 0.0115273  0.0120585 ],[0.46130952 0.60185185 0.65013228 0.70304233 0.69808201]
