time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.1720197200775146,False,,,1,b0909_00009,ee890a57343f478eb87ac6a2f3725833,2022-04-29_00-04-38,1651190678,1.1720197200775146,45731,ben-ray-small,192.168.2.213,1.1720197200775146,0,1,0.08250713348388672,[0.26299763 0.18626165 0.22452235 0.19327545 0.22471881],[0.0097878  0.01008368 0.01062703 0.01118279 0.01192999],[0.44642857 0.59589947 0.67890212 0.69973545 0.7119709 ]
