time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
2.2256886959075928,False,,,1,b0909_00020,e3037bdbe32a440788d943a6e5311dc9,2022-04-29_00-07-01,1651190821,2.2256886959075928,46402,ben-ray-small,192.168.2.213,2.2256886959075928,0,1,0.1797041893005371,[0.48910046 0.39094806 0.40763617 0.42046428 0.43241024],[0.00823522 0.0080092  0.00823021 0.00797772 0.0080688 ],[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714]
