time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
0.6158039569854736,False,,,1,b0909_00003,2f7fb30f958b45c6b34fdfa16c3bbae6,2022-04-29_00-03-28,1651190608,0.6158039569854736,45376,ben-ray-small,192.168.2.213,0.6158039569854736,0,1,0.04612112045288086,[0.13927317 0.09453392 0.11144042 0.10542631 0.08962679],[0.01159501 0.0086987  0.00862789 0.00878239 0.00869846],[0.46230159 0.58267196 0.60681217 0.6656746  0.58002646]
