time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.9709489345550537,False,,,1,b0909_00013,4372b7cb200744f5b0da30f5fb0cfd48,2022-04-29_00-05-29,1651190729,1.9709489345550537,45973,ben-ray-small,192.168.2.213,1.9709489345550537,0,1,0.017023324966430664,[0.46886969 0.33347011 0.3470397  0.32072401 0.430022  ],[0.01190853 0.00782371 0.00820804 0.00773835 0.00772405],[0.28571429 0.28439153 0.35648148 0.28571429 0.28571429]
