time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
2.220216751098633,False,,,1,b0909_00017,99ad54f2c5d747c0854b6151a7ce7f14,2022-04-29_00-06-22,1651190782,2.220216751098633,46221,ben-ray-small,192.168.2.213,2.220216751098633,0,1,0.13363862037658691,[0.49181008 0.39601803 0.3832736  0.38643122 0.47616243],[0.00813007 0.01088858 0.00841641 0.0154705  0.00859213],[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714]
