time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.5103542804718018,False,,,1,b0909_00011,ecbcb6a1b4ef44759ff732d8d8cc6c5d,2022-04-29_00-05-03,1651190703,1.5103542804718018,45851,ben-ray-small,192.168.2.213,1.5103542804718018,0,1,0.1267547607421875,[0.41123867 0.25256252 0.25398612 0.2520175  0.26610065],[0.00909424 0.00828505 0.0080409  0.00785279 0.00932074],[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714]
