time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
2.3448643684387207,False,,,1,b0909_00019,e10316c55a4047878b56c85f9ec1826b,2022-04-29_00-06-47,1651190807,2.3448643684387207,46341,ben-ray-small,192.168.2.213,2.3448643684387207,0,1,0.020370960235595703,[0.60565877 0.4081738  0.43352962 0.39504552 0.41314983],[0.00957704 0.00959516 0.00787878 0.0077486  0.00770688],[0.2853836  0.28505291 0.25099206 0.39021164 0.28637566]
