time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.0730643272399902,False,,,1,b0909_00008,27e5cb569870483da3fa5b838510ab83,2022-04-29_00-04-26,1651190666,1.0730643272399902,45675,ben-ray-small,192.168.2.213,1.0730643272399902,0,1,0.023683547973632812,[0.30848432 0.18360925 0.15779114 0.18564343 0.1576376 ],[0.00801969 0.00759244 0.00835896 0.00756526 0.0081079 ],[0.14285714 0.14285714 0.14285714 0.14285714 0.14285714]
