time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.4419310092926025,False,,,1,b0909_00021,84fc06b44e7641a3968cbfac0dba1557,2022-04-29_00-07-14,1651190834,1.4419310092926025,46463,ben-ray-small,192.168.2.213,1.4419310092926025,0,1,0.10609030723571777,[0.33770394 0.24031401 0.25364637 0.28786993 0.22469401],[0.01636958 0.01070023 0.01117063 0.01102972 0.01960874],[0.44940476 0.57671958 0.65575397 0.70403439 0.69609788]
