time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,xval/fit_time,xval/score_time,xval/test_score
1.3715450763702393,False,,,1,b0909_00018,111742f6c5fb4076a38469b7cdb2b713,2022-04-29_00-06-34,1651190794,1.3715450763702393,46281,ben-ray-small,192.168.2.213,1.3715450763702393,0,1,0.013725042343139648,[0.31350279 0.22808695 0.27368522 0.23276806 0.22159457],[0.01503515 0.01096416 0.02554822 0.01305223 0.01151752],[0.45965608 0.62466931 0.62929894 0.68915344 0.7010582 ]
